county,precinct,candidate,measure,value
Dallas,WAUKEE 2,Gabbard,expression_2,0
Dallas,WAUKEE 2,Gabbard,sde,0
Dallas,WAUKEE 2,Klobuchar,expression_1,26
Dallas,WAUKEE 2,Klobuchar,expression_2,0
Dallas,WAUKEE 2,Klobuchar,sde,0
Dallas,WAUKEE 2,Other,expression_1,0
Dallas,WAUKEE 2,Other,expression_2,0
Dallas,WAUKEE 2,Other,sde,0
Dallas,WAUKEE 2,Patrick,expression_1,0
Dallas,WAUKEE 2,Patrick,expression_2,0
Dallas,WAUKEE 2,Patrick,sde,0
Dallas,WAUKEE 2,Sanders,expression_1,52
Dallas,WAUKEE 2,Sanders,expression_2,57
Dallas,WAUKEE 2,Sanders,sde,0.41430000000000006
Dallas,WAUKEE 2,Steyer,expression_1,6
Dallas,WAUKEE 2,Steyer,expression_2,0
Dallas,WAUKEE 2,Steyer,sde,0
Dallas,WAUKEE 2,Uncommitted,expression_1,4
Dallas,WAUKEE 2,Uncommitted,expression_2,0
Dallas,WAUKEE 2,Uncommitted,sde,0
Dallas,WAUKEE 2,Warren,expression_1,49
Dallas,WAUKEE 2,Warren,expression_2,64
Dallas,WAUKEE 2,Warren,sde,0.41430000000000006
Dallas,WAUKEE 2,Yang,expression_1,31
Dallas,WAUKEE 2,Yang,expression_2,0
Dallas,WAUKEE 2,Yang,sde,0
Dallas,WAUKEE 3,Bennet,expression_1,0
Dallas,WAUKEE 3,Bennet,expression_2,0
Dallas,WAUKEE 3,Bennet,sde,0
Dallas,WAUKEE 3,Biden,expression_1,31
Dallas,WAUKEE 3,Biden,expression_2,46
Dallas,WAUKEE 3,Biden,sde,0.41430000000000006
Dallas,WAUKEE 3,Bloomberg,expression_1,0
Dallas,WAUKEE 3,Bloomberg,expression_2,0
Dallas,WAUKEE 3,Bloomberg,sde,0
Dallas,WAUKEE 3,Buttigieg,expression_1,79
Dallas,WAUKEE 3,Buttigieg,expression_2,102
Dallas,WAUKEE 3,Buttigieg,sde,1.2429
Dallas,WAUKEE 3,Delaney,expression_1,0
Dallas,WAUKEE 3,Delaney,expression_2,0
Dallas,WAUKEE 3,Delaney,sde,0
Dallas,WAUKEE 3,Gabbard,expression_1,0
Dallas,WAUKEE 3,Gabbard,expression_2,0
Dallas,WAUKEE 3,Gabbard,sde,0
Dallas,WAUKEE 3,Klobuchar,expression_1,0
Dallas,WAUKEE 3,Klobuchar,expression_2,0
Dallas,WAUKEE 3,Klobuchar,sde,0
Dallas,WAUKEE 3,Other,expression_1,0
Dallas,WAUKEE 3,Other,expression_2,0
Dallas,WAUKEE 3,Other,sde,0
Dallas,WAUKEE 3,Patrick,expression_1,0
Dallas,WAUKEE 3,Patrick,expression_2,0
Dallas,WAUKEE 3,Patrick,sde,0
Dallas,WAUKEE 3,Sanders,expression_1,46
Dallas,WAUKEE 3,Sanders,expression_2,49
Dallas,WAUKEE 3,Sanders,sde,0.41430000000000006
Dallas,WAUKEE 3,Steyer,expression_1,0
Dallas,WAUKEE 3,Steyer,expression_2,0
Dallas,WAUKEE 3,Steyer,sde,0
Dallas,WAUKEE 3,Uncommitted,expression_1,3
Dallas,WAUKEE 3,Uncommitted,expression_2,0
Dallas,WAUKEE 3,Uncommitted,sde,0
Dallas,WAUKEE 3,Warren,expression_1,45
Dallas,WAUKEE 3,Warren,expression_2,57
Dallas,WAUKEE 3,Warren,sde,0.8286000000000001
Dallas,WAUKEE 3,Yang,expression_1,0
Dallas,WAUKEE 3,Yang,expression_2,0
Dallas,WAUKEE 3,Yang,sde,0
Dallas,WAUKEE 4,Bennet,expression_1,2
Dallas,WAUKEE 4,Bennet,expression_2,0
Dallas,WAUKEE 4,Bennet,sde,0
Dallas,WAUKEE 4,Biden,expression_1,32
Dallas,WAUKEE 4,Biden,expression_2,39
Dallas,WAUKEE 4,Biden,sde,0.41430000000000006
Dallas,WAUKEE 4,Bloomberg,expression_1,0
Dallas,WAUKEE 4,Bloomberg,expression_2,0
Dallas,WAUKEE 4,Bloomberg,sde,0
Dallas,WAUKEE 4,Buttigieg,expression_1,64
Dallas,WAUKEE 4,Buttigieg,expression_2,80
Dallas,WAUKEE 4,Buttigieg,sde,0.8286000000000001
Dallas,WAUKEE 4,Delaney,expression_1,0
Dallas,WAUKEE 4,Delaney,expression_2,0
Dallas,WAUKEE 4,Delaney,sde,0
Dallas,WAUKEE 4,Gabbard,expression_1,0
Dallas,WAUKEE 4,Gabbard,expression_2,0
Dallas,WAUKEE 4,Gabbard,sde,0
Dallas,WAUKEE 4,Klobuchar,expression_1,40
Dallas,WAUKEE 4,Klobuchar,expression_2,48
Dallas,WAUKEE 4,Klobuchar,sde,0.41430000000000006
Dallas,WAUKEE 4,Other,expression_1,0
Dallas,WAUKEE 4,Other,expression_2,0
Dallas,WAUKEE 4,Other,sde,0
Dallas,WAUKEE 4,Patrick,expression_1,0
Dallas,WAUKEE 4,Patrick,expression_2,0
Dallas,WAUKEE 4,Patrick,sde,0
Dallas,WAUKEE 4,Sanders,expression_1,28
Dallas,WAUKEE 4,Sanders,expression_2,0
Dallas,WAUKEE 4,Sanders,sde,0
Dallas,WAUKEE 4,Steyer,expression_1,6
Dallas,WAUKEE 4,Steyer,expression_2,0
Dallas,WAUKEE 4,Steyer,sde,0
Dallas,WAUKEE 4,Uncommitted,expression_1,0
Dallas,WAUKEE 4,Uncommitted,expression_2,0
Dallas,WAUKEE 4,Uncommitted,sde,0
Dallas,WAUKEE 4,Warren,expression_1,33
Dallas,WAUKEE 4,Warren,expression_2,57
Dallas,WAUKEE 4,Warren,sde,0.41430000000000006
Dallas,WAUKEE 4,Yang,expression_1,29
Dallas,WAUKEE 4,Yang,expression_2,0
Dallas,WAUKEE 4,Yang,sde,0
Dallas,WAUKEE 5,Bennet,expression_1,0
Dallas,WAUKEE 5,Bennet,expression_2,0
Dallas,WAUKEE 5,Bennet,sde,0
Dallas,WAUKEE 5,Biden,expression_1,42
Dallas,WAUKEE 5,Biden,expression_2,51
Dallas,WAUKEE 5,Biden,sde,0.41430000000000006
Dallas,WAUKEE 5,Bloomberg,expression_1,0
Dallas,WAUKEE 5,Bloomberg,expression_2,0
Dallas,WAUKEE 5,Bloomberg,sde,0
Dallas,WAUKEE 5,Buttigieg,expression_1,95
Dallas,WAUKEE 5,Buttigieg,expression_2,117
Dallas,WAUKEE 5,Buttigieg,sde,0.8286000000000001
Dallas,WAUKEE 5,Delaney,expression_1,0
Dallas,WAUKEE 5,Delaney,expression_2,0
Dallas,WAUKEE 5,Delaney,sde,0
Dallas,WAUKEE 5,Gabbard,expression_1,0
Dallas,WAUKEE 5,Gabbard,expression_2,0
Dallas,WAUKEE 5,Gabbard,sde,0
Dallas,WAUKEE 5,Klobuchar,expression_1,14
Dallas,WAUKEE 5,Klobuchar,expression_2,14
Dallas,WAUKEE 5,Klobuchar,sde,0
Dallas,WAUKEE 5,Other,expression_1,1
Dallas,WAUKEE 5,Other,expression_2,0
Dallas,WAUKEE 5,Other,sde,0
Dallas,WAUKEE 5,Patrick,expression_1,0
Dallas,WAUKEE 5,Patrick,expression_2,0
Dallas,WAUKEE 5,Patrick,sde,0
Dallas,WAUKEE 5,Sanders,expression_1,24
Dallas,WAUKEE 5,Sanders,expression_2,24
Dallas,WAUKEE 5,Sanders,sde,0
Dallas,WAUKEE 5,Steyer,expression_1,0
Dallas,WAUKEE 5,Steyer,expression_2,0
Dallas,WAUKEE 5,Steyer,sde,0
Dallas,WAUKEE 5,Uncommitted,expression_1,0
Dallas,WAUKEE 5,Uncommitted,expression_2,0
Dallas,WAUKEE 5,Uncommitted,sde,0
Dallas,WAUKEE 5,Warren,expression_1,49
Dallas,WAUKEE 5,Warren,expression_2,65
Dallas,WAUKEE 5,Warren,sde,0.8286000000000001
Dallas,WAUKEE 5,Yang,expression_1,26
Dallas,WAUKEE 5,Yang,expression_2,26
Dallas,WAUKEE 5,Yang,sde,0
Dallas,WAUKEE 6,Bennet,expression_1,0
Dallas,WAUKEE 6,Bennet,expression_2,0
Dallas,WAUKEE 6,Bennet,sde,0
Dallas,WAUKEE 6,Biden,expression_1,40
Dallas,WAUKEE 6,Biden,expression_2,46
Dallas,WAUKEE 6,Biden,sde,0.41430000000000006
Dallas,WAUKEE 6,Bloomberg,expression_1,0
Dallas,WAUKEE 6,Bloomberg,expression_2,0
Dallas,WAUKEE 6,Bloomberg,sde,0
Dallas,WAUKEE 6,Buttigieg,expression_1,65
Dallas,WAUKEE 6,Buttigieg,expression_2,79
Dallas,WAUKEE 6,Buttigieg,sde,0.8286000000000001
Dallas,WAUKEE 6,Delaney,expression_1,0
Dallas,WAUKEE 6,Delaney,expression_2,0
Dallas,WAUKEE 6,Delaney,sde,0
Dallas,WAUKEE 6,Gabbard,expression_1,0
Dallas,WAUKEE 6,Gabbard,expression_2,0
Dallas,WAUKEE 6,Gabbard,sde,0
Dallas,WAUKEE 6,Klobuchar,expression_1,18
Dallas,WAUKEE 6,Klobuchar,expression_2,0
Dallas,WAUKEE 6,Klobuchar,sde,0
Dallas,WAUKEE 6,Other,expression_1,0
Dallas,WAUKEE 6,Other,expression_2,0
Dallas,WAUKEE 6,Other,sde,0
Dallas,WAUKEE 6,Patrick,expression_1,0
Dallas,WAUKEE 6,Patrick,expression_2,0
Dallas,WAUKEE 6,Patrick,sde,0
Dallas,WAUKEE 6,Sanders,expression_1,43
Dallas,WAUKEE 6,Sanders,expression_2,49
Dallas,WAUKEE 6,Sanders,sde,0.41430000000000006
Dallas,WAUKEE 6,Steyer,expression_1,7
Dallas,WAUKEE 6,Steyer,expression_2,0
Dallas,WAUKEE 6,Steyer,sde,0
Dallas,WAUKEE 6,Uncommitted,expression_1,0
Dallas,WAUKEE 6,Uncommitted,expression_2,5
Dallas,WAUKEE 6,Uncommitted,sde,0
Dallas,WAUKEE 6,Warren,expression_1,34
Dallas,WAUKEE 6,Warren,expression_2,39
Dallas,WAUKEE 6,Warren,sde,0.41430000000000006
Dallas,WAUKEE 6,Yang,expression_1,11
Dallas,WAUKEE 6,Yang,expression_2,0
Dallas,WAUKEE 6,Yang,sde,0
Dallas,WEST DES MOINES 221,Bennet,expression_1,0
Dallas,WEST DES MOINES 221,Bennet,expression_2,0
Dallas,WEST DES MOINES 221,Bennet,sde,0
Dallas,WEST DES MOINES 221,Biden,expression_1,84
Dallas,WEST DES MOINES 221,Biden,expression_2,101
Dallas,WEST DES MOINES 221,Biden,sde,0.8286000000000001
Dallas,WEST DES MOINES 221,Bloomberg,expression_1,0
Dallas,WEST DES MOINES 221,Bloomberg,expression_2,0
Dallas,WEST DES MOINES 221,Bloomberg,sde,0
Dallas,WEST DES MOINES 221,Buttigieg,expression_1,107
Dallas,WEST DES MOINES 221,Buttigieg,expression_2,124
Dallas,WEST DES MOINES 221,Buttigieg,sde,1.2429
Dallas,WEST DES MOINES 221,Delaney,expression_1,0
Dallas,WEST DES MOINES 221,Delaney,expression_2,0
Dallas,WEST DES MOINES 221,Delaney,sde,0
Dallas,WEST DES MOINES 221,Gabbard,expression_1,0
Dallas,WEST DES MOINES 221,Gabbard,expression_2,0
Dallas,WEST DES MOINES 221,Gabbard,sde,0
Dallas,WEST DES MOINES 221,Klobuchar,expression_1,51
Dallas,WEST DES MOINES 221,Klobuchar,expression_2,0
Dallas,WEST DES MOINES 221,Klobuchar,sde,0
Dallas,WEST DES MOINES 221,Other,expression_1,0
Dallas,WEST DES MOINES 221,Other,expression_2,0
Dallas,WEST DES MOINES 221,Other,sde,0
Dallas,WEST DES MOINES 221,Patrick,expression_1,0
Dallas,WEST DES MOINES 221,Patrick,expression_2,0
Dallas,WEST DES MOINES 221,Patrick,sde,0
Dallas,WEST DES MOINES 221,Sanders,expression_1,76
Dallas,WEST DES MOINES 221,Sanders,expression_2,80
Dallas,WEST DES MOINES 221,Sanders,sde,0.8286000000000001
Dallas,WEST DES MOINES 221,Steyer,expression_1,1
Dallas,WEST DES MOINES 221,Steyer,expression_2,0
Dallas,WEST DES MOINES 221,Steyer,sde,0
Dallas,WEST DES MOINES 221,Uncommitted,expression_1,0
Dallas,WEST DES MOINES 221,Uncommitted,expression_2,0
Dallas,WEST DES MOINES 221,Uncommitted,sde,0
Dallas,WEST DES MOINES 221,Warren,expression_1,59
Dallas,WEST DES MOINES 221,Warren,expression_2,71
Dallas,WEST DES MOINES 221,Warren,sde,0.41430000000000006
Dallas,WEST DES MOINES 221,Yang,expression_1,17
Dallas,WEST DES MOINES 221,Yang,expression_2,0
Dallas,WEST DES MOINES 221,Yang,sde,0
Dallas,WEST DES MOINES 222,Bennet,expression_1,0
Dallas,WEST DES MOINES 222,Bennet,expression_2,0
Dallas,WEST DES MOINES 222,Bennet,sde,0
Dallas,WEST DES MOINES 222,Biden,expression_1,41
Dallas,WEST DES MOINES 222,Biden,expression_2,43
Dallas,WEST DES MOINES 222,Biden,sde,0.41430000000000006
Dallas,WEST DES MOINES 222,Bloomberg,expression_1,0
Dallas,WEST DES MOINES 222,Bloomberg,expression_2,0
Dallas,WEST DES MOINES 222,Bloomberg,sde,0
Dallas,WEST DES MOINES 222,Buttigieg,expression_1,65
Dallas,WEST DES MOINES 222,Buttigieg,expression_2,65
Dallas,WEST DES MOINES 222,Buttigieg,sde,0.41430000000000006
Dallas,WEST DES MOINES 222,Delaney,expression_1,0
Dallas,WEST DES MOINES 222,Delaney,expression_2,0
Dallas,WEST DES MOINES 222,Delaney,sde,0
Dallas,WEST DES MOINES 222,Gabbard,expression_1,0
Dallas,WEST DES MOINES 222,Gabbard,expression_2,0
Dallas,WEST DES MOINES 222,Gabbard,sde,0
Dallas,WEST DES MOINES 222,Klobuchar,expression_1,39
Dallas,WEST DES MOINES 222,Klobuchar,expression_2,39
Dallas,WEST DES MOINES 222,Klobuchar,sde,0.41430000000000006
Dallas,WEST DES MOINES 222,Other,expression_1,0
Dallas,WEST DES MOINES 222,Other,expression_2,0
Dallas,WEST DES MOINES 222,Other,sde,0
Dallas,WEST DES MOINES 222,Patrick,expression_1,0
Dallas,WEST DES MOINES 222,Patrick,expression_2,0
Dallas,WEST DES MOINES 222,Patrick,sde,0
Dallas,WEST DES MOINES 222,Sanders,expression_1,55
Dallas,WEST DES MOINES 222,Sanders,expression_2,55
Dallas,WEST DES MOINES 222,Sanders,sde,0.41430000000000006
Dallas,WEST DES MOINES 222,Steyer,expression_1,2
Dallas,WEST DES MOINES 222,Steyer,expression_2,0
Dallas,WEST DES MOINES 222,Steyer,sde,0
Dallas,WEST DES MOINES 222,Uncommitted,expression_1,0
Dallas,WEST DES MOINES 222,Uncommitted,expression_2,0
Dallas,WEST DES MOINES 222,Uncommitted,sde,0
Dallas,WEST DES MOINES 222,Warren,expression_1,48
Dallas,WEST DES MOINES 222,Warren,expression_2,48
Dallas,WEST DES MOINES 222,Warren,sde,0.41430000000000006
Dallas,WEST DES MOINES 222,Yang,expression_1,0
Dallas,WEST DES MOINES 222,Yang,expression_2,0
Dallas,WEST DES MOINES 222,Yang,sde,0
Dallas,WEST DES MOINES 223,Bennet,expression_1,0
Dallas,WEST DES MOINES 223,Bennet,expression_2,0
Dallas,WEST DES MOINES 223,Bennet,sde,0
Dallas,WEST DES MOINES 223,Biden,expression_1,28
Dallas,WEST DES MOINES 223,Biden,expression_2,29
Dallas,WEST DES MOINES 223,Biden,sde,0.41430000000000006
Dallas,WEST DES MOINES 223,Bloomberg,expression_1,0
Dallas,WEST DES MOINES 223,Bloomberg,expression_2,0
Dallas,WEST DES MOINES 223,Bloomberg,sde,0
Dallas,WEST DES MOINES 223,Buttigieg,expression_1,48
Dallas,WEST DES MOINES 223,Buttigieg,expression_2,57
Dallas,WEST DES MOINES 223,Buttigieg,sde,0.41430000000000006
Dallas,WEST DES MOINES 223,Delaney,expression_1,0
Dallas,WEST DES MOINES 223,Delaney,expression_2,0
Dallas,WEST DES MOINES 223,Delaney,sde,0
Dallas,WEST DES MOINES 223,Gabbard,expression_1,0
Dallas,WEST DES MOINES 223,Gabbard,expression_2,0
Dallas,WEST DES MOINES 223,Gabbard,sde,0
Dallas,WEST DES MOINES 223,Klobuchar,expression_1,24
Dallas,WEST DES MOINES 223,Klobuchar,expression_2,26
Dallas,WEST DES MOINES 223,Klobuchar,sde,0.41430000000000006
Dallas,WEST DES MOINES 223,Other,expression_1,4
Dallas,WEST DES MOINES 223,Other,expression_2,0
Dallas,WEST DES MOINES 223,Other,sde,0
Dallas,WEST DES MOINES 223,Patrick,expression_1,0
Dallas,WEST DES MOINES 223,Patrick,expression_2,0
Dallas,WEST DES MOINES 223,Patrick,sde,0
Dallas,WEST DES MOINES 223,Sanders,expression_1,11
Dallas,WEST DES MOINES 223,Sanders,expression_2,0
Dallas,WEST DES MOINES 223,Sanders,sde,0
Dallas,WEST DES MOINES 223,Steyer,expression_1,0
Dallas,WEST DES MOINES 223,Steyer,expression_2,0
Dallas,WEST DES MOINES 223,Steyer,sde,0
Dallas,WEST DES MOINES 223,Uncommitted,expression_1,0
Dallas,WEST DES MOINES 223,Uncommitted,expression_2,0
Dallas,WEST DES MOINES 223,Uncommitted,sde,0
Dallas,WEST DES MOINES 223,Warren,expression_1,29
Dallas,WEST DES MOINES 223,Warren,expression_2,26
Dallas,WEST DES MOINES 223,Warren,sde,0.41430000000000006
Dallas,WEST DES MOINES 223,Yang,expression_1,14
Dallas,WEST DES MOINES 223,Yang,expression_2,0
Dallas,WEST DES MOINES 223,Yang,sde,0
Dallas,WEST DES MOINES 224,Bennet,expression_1,0
Dallas,WEST DES MOINES 224,Bennet,expression_2,0
Dallas,WEST DES MOINES 224,Bennet,sde,0
Dallas,WEST DES MOINES 224,Biden,expression_1,5
Dallas,WEST DES MOINES 224,Biden,expression_2,5
Dallas,WEST DES MOINES 224,Biden,sde,0
Dallas,WEST DES MOINES 224,Bloomberg,expression_1,0
Dallas,WEST DES MOINES 224,Bloomberg,expression_2,0
Dallas,WEST DES MOINES 224,Bloomberg,sde,0
Dallas,WEST DES MOINES 224,Buttigieg,expression_1,20
Dallas,WEST DES MOINES 224,Buttigieg,expression_2,20
Dallas,WEST DES MOINES 224,Buttigieg,sde,0.41430000000000006
Dallas,WEST DES MOINES 224,Delaney,expression_1,0
Dallas,WEST DES MOINES 224,Delaney,expression_2,0
Dallas,WEST DES MOINES 224,Delaney,sde,0
Dallas,WEST DES MOINES 224,Gabbard,expression_1,0
Dallas,WEST DES MOINES 224,Gabbard,expression_2,0
Dallas,WEST DES MOINES 224,Gabbard,sde,0
Dallas,WEST DES MOINES 224,Klobuchar,expression_1,2
Dallas,WEST DES MOINES 224,Klobuchar,expression_2,2
Dallas,WEST DES MOINES 224,Klobuchar,sde,0
Dallas,WEST DES MOINES 224,Other,expression_1,0
Dallas,WEST DES MOINES 224,Other,expression_2,0
Dallas,WEST DES MOINES 224,Other,sde,0
Dallas,WEST DES MOINES 224,Patrick,expression_1,0
Dallas,WEST DES MOINES 224,Patrick,expression_2,0
Dallas,WEST DES MOINES 224,Patrick,sde,0
Dallas,WEST DES MOINES 224,Sanders,expression_1,6
Dallas,WEST DES MOINES 224,Sanders,expression_2,6
Dallas,WEST DES MOINES 224,Sanders,sde,0
Dallas,WEST DES MOINES 224,Steyer,expression_1,0
Dallas,WEST DES MOINES 224,Steyer,expression_2,0
Dallas,WEST DES MOINES 224,Steyer,sde,0
Dallas,WEST DES MOINES 224,Uncommitted,expression_1,0
Dallas,WEST DES MOINES 224,Uncommitted,expression_2,0
Dallas,WEST DES MOINES 224,Uncommitted,sde,0
Dallas,WEST DES MOINES 224,Warren,expression_1,11
Dallas,WEST DES MOINES 224,Warren,expression_2,11
Dallas,WEST DES MOINES 224,Warren,sde,0
Dallas,WEST DES MOINES 224,Yang,expression_1,1
Dallas,WEST DES MOINES 224,Yang,expression_2,1
Dallas,WEST DES MOINES 224,Yang,sde,0
Dallas,WEST DES MOINES 225,Bennet,expression_1,0
Dallas,WEST DES MOINES 225,Bennet,expression_2,0
Dallas,WEST DES MOINES 225,Bennet,sde,0
Dallas,WEST DES MOINES 225,Biden,expression_1,42
Dallas,WEST DES MOINES 225,Biden,expression_2,54
Dallas,WEST DES MOINES 225,Biden,sde,0.8286000000000001
Dallas,WEST DES MOINES 225,Bloomberg,expression_1,0
Dallas,WEST DES MOINES 225,Bloomberg,expression_2,0
Dallas,WEST DES MOINES 225,Bloomberg,sde,0
Dallas,WEST DES MOINES 225,Buttigieg,expression_1,64
Dallas,WEST DES MOINES 225,Buttigieg,expression_2,75
Dallas,WEST DES MOINES 225,Buttigieg,sde,0.8286000000000001
Dallas,WEST DES MOINES 225,Delaney,expression_1,0
Dallas,WEST DES MOINES 225,Delaney,expression_2,0
Dallas,WEST DES MOINES 225,Delaney,sde,0
Dallas,WEST DES MOINES 225,Gabbard,expression_1,0
Dallas,WEST DES MOINES 225,Gabbard,expression_2,0
Dallas,WEST DES MOINES 225,Gabbard,sde,0
Dallas,WEST DES MOINES 225,Klobuchar,expression_1,28
Dallas,WEST DES MOINES 225,Klobuchar,expression_2,0
Dallas,WEST DES MOINES 225,Klobuchar,sde,0
Dallas,WEST DES MOINES 225,Other,expression_1,0
Dallas,WEST DES MOINES 225,Other,expression_2,0
Dallas,WEST DES MOINES 225,Other,sde,0
Dallas,WEST DES MOINES 225,Patrick,expression_1,0
Dallas,WEST DES MOINES 225,Patrick,expression_2,0
Dallas,WEST DES MOINES 225,Patrick,sde,0
Dallas,WEST DES MOINES 225,Sanders,expression_1,56
Dallas,WEST DES MOINES 225,Sanders,expression_2,65
Dallas,WEST DES MOINES 225,Sanders,sde,0.8286000000000001
Dallas,WEST DES MOINES 225,Steyer,expression_1,1
Dallas,WEST DES MOINES 225,Steyer,expression_2,0
Dallas,WEST DES MOINES 225,Steyer,sde,0
Dallas,WEST DES MOINES 225,Uncommitted,expression_1,9
Dallas,WEST DES MOINES 225,Uncommitted,expression_2,0
Dallas,WEST DES MOINES 225,Uncommitted,sde,0
Dallas,WEST DES MOINES 225,Warren,expression_1,52
Dallas,WEST DES MOINES 225,Warren,expression_2,63
Dallas,WEST DES MOINES 225,Warren,sde,0.8286000000000001
Dallas,WEST DES MOINES 225,Yang,expression_1,20
Dallas,WEST DES MOINES 225,Yang,expression_2,0
Dallas,WEST DES MOINES 225,Yang,sde,0
Dallas,WEST DES MOINES 226,Bennet,expression_1,0
Dallas,WEST DES MOINES 226,Bennet,expression_2,0
Dallas,WEST DES MOINES 226,Bennet,sde,0
Dallas,WEST DES MOINES 226,Biden,expression_1,18
Dallas,WEST DES MOINES 226,Biden,expression_2,0
Dallas,WEST DES MOINES 226,Biden,sde,0
Dallas,WEST DES MOINES 226,Bloomberg,expression_1,0
Dallas,WEST DES MOINES 226,Bloomberg,expression_2,0
Dallas,WEST DES MOINES 226,Bloomberg,sde,0
Dallas,WEST DES MOINES 226,Buttigieg,expression_1,33
Dallas,WEST DES MOINES 226,Buttigieg,expression_2,40
Dallas,WEST DES MOINES 226,Buttigieg,sde,0.41430000000000006
Dallas,WEST DES MOINES 226,Delaney,expression_1,0
Dallas,WEST DES MOINES 226,Delaney,expression_2,0
Dallas,WEST DES MOINES 226,Delaney,sde,0
Dallas,WEST DES MOINES 226,Gabbard,expression_1,0
Dallas,WEST DES MOINES 226,Gabbard,expression_2,0
Dallas,WEST DES MOINES 226,Gabbard,sde,0
Dallas,WEST DES MOINES 226,Klobuchar,expression_1,23
Dallas,WEST DES MOINES 226,Klobuchar,expression_2,29
Dallas,WEST DES MOINES 226,Klobuchar,sde,0.41430000000000006
Dallas,WEST DES MOINES 226,Other,expression_1,0
Dallas,WEST DES MOINES 226,Other,expression_2,0
Dallas,WEST DES MOINES 226,Other,sde,0
Dallas,WEST DES MOINES 226,Patrick,expression_1,0
Dallas,WEST DES MOINES 226,Patrick,expression_2,0
Dallas,WEST DES MOINES 226,Patrick,sde,0
Dallas,WEST DES MOINES 226,Sanders,expression_1,52
Dallas,WEST DES MOINES 226,Sanders,expression_2,55
Dallas,WEST DES MOINES 226,Sanders,sde,0.41430000000000006
Dallas,WEST DES MOINES 226,Steyer,expression_1,0
Dallas,WEST DES MOINES 226,Steyer,expression_2,0
Dallas,WEST DES MOINES 226,Steyer,sde,0
Dallas,WEST DES MOINES 226,Uncommitted,expression_1,0
Dallas,WEST DES MOINES 226,Uncommitted,expression_2,0
Dallas,WEST DES MOINES 226,Uncommitted,sde,0
Dallas,WEST DES MOINES 226,Warren,expression_1,28
Dallas,WEST DES MOINES 226,Warren,expression_2,31
Dallas,WEST DES MOINES 226,Warren,sde,0.41430000000000006
Dallas,WEST DES MOINES 226,Yang,expression_1,4
Dallas,WEST DES MOINES 226,Yang,expression_2,0
Dallas,WEST DES MOINES 226,Yang,sde,0
Dallas,WEST DES MOINES 321,Bennet,expression_1,0
Dallas,WEST DES MOINES 321,Bennet,expression_2,0
Dallas,WEST DES MOINES 321,Bennet,sde,0
Dallas,WEST DES MOINES 321,Biden,expression_1,35
Dallas,WEST DES MOINES 321,Biden,expression_2,0
Dallas,WEST DES MOINES 321,Biden,sde,0
Dallas,WEST DES MOINES 321,Bloomberg,expression_1,1
Dallas,WEST DES MOINES 321,Bloomberg,expression_2,0
Dallas,WEST DES MOINES 321,Bloomberg,sde,0
Dallas,WEST DES MOINES 321,Buttigieg,expression_1,56
Dallas,WEST DES MOINES 321,Buttigieg,expression_2,66
Dallas,WEST DES MOINES 321,Buttigieg,sde,0.41430000000000006
Dallas,WEST DES MOINES 321,Delaney,expression_1,0
Dallas,WEST DES MOINES 321,Delaney,expression_2,0
Dallas,WEST DES MOINES 321,Delaney,sde,0
Dallas,WEST DES MOINES 321,Gabbard,expression_1,0
Dallas,WEST DES MOINES 321,Gabbard,expression_2,0
Dallas,WEST DES MOINES 321,Gabbard,sde,0
Dallas,WEST DES MOINES 321,Klobuchar,expression_1,46
Dallas,WEST DES MOINES 321,Klobuchar,expression_2,71
Dallas,WEST DES MOINES 321,Klobuchar,sde,0.8286000000000001
Dallas,WEST DES MOINES 321,Other,expression_1,0
Dallas,WEST DES MOINES 321,Other,expression_2,0
Dallas,WEST DES MOINES 321,Other,sde,0
Dallas,WEST DES MOINES 321,Patrick,expression_1,0
Dallas,WEST DES MOINES 321,Patrick,expression_2,0
Dallas,WEST DES MOINES 321,Patrick,sde,0
Dallas,WEST DES MOINES 321,Sanders,expression_1,34
Dallas,WEST DES MOINES 321,Sanders,expression_2,42
Dallas,WEST DES MOINES 321,Sanders,sde,0.41430000000000006
Dallas,WEST DES MOINES 321,Steyer,expression_1,0
Dallas,WEST DES MOINES 321,Steyer,expression_2,0
Dallas,WEST DES MOINES 321,Steyer,sde,0
Dallas,WEST DES MOINES 321,Uncommitted,expression_1,0
Dallas,WEST DES MOINES 321,Uncommitted,expression_2,0
Dallas,WEST DES MOINES 321,Uncommitted,sde,0
Dallas,WEST DES MOINES 321,Warren,expression_1,56
Dallas,WEST DES MOINES 321,Warren,expression_2,64
Dallas,WEST DES MOINES 321,Warren,sde,0.41430000000000006
Dallas,WEST DES MOINES 321,Yang,expression_1,30
Dallas,WEST DES MOINES 321,Yang,expression_2,0
Dallas,WEST DES MOINES 321,Yang,sde,0
Dallas,WEST DES MOINES 322,Bennet,expression_1,0
Dallas,WEST DES MOINES 322,Bennet,expression_2,0
Dallas,WEST DES MOINES 322,Bennet,sde,0
Dallas,WEST DES MOINES 322,Biden,expression_1,33
Dallas,WEST DES MOINES 322,Biden,expression_2,40
Dallas,WEST DES MOINES 322,Biden,sde,0.41430000000000006
Dallas,WEST DES MOINES 322,Bloomberg,expression_1,0
Dallas,WEST DES MOINES 322,Bloomberg,expression_2,0
Dallas,WEST DES MOINES 322,Bloomberg,sde,0
Dallas,WEST DES MOINES 322,Buttigieg,expression_1,32
